make,model,model_year,range_mi,recharge_time,vehicle_class
Toyota,bZ4X AWD,2024,228.0171,11.0,Sport utility vehicle: Small
VinFast,VF8 ECO,2024,264.0525,12.0,Sport utility vehicle: Standard
VinFast,VF8 PLUS,2024,221.1828,12.0,Sport utility vehicle: Standard
VinFast,VF8 PLUS Performance,2024,242.92829999999998,12.0,Sport utility vehicle: Standard
VinFast,VF9 ECO,2024,329.9103,15.0,Sport utility vehicle: Standard
VinFast,VF9 PLUS,2024,290.7684,15.0,Sport utility vehicle: Standard
Volkswagen,ID.4,2024,206.27159999999998,6.0,Sport utility vehicle: Small
Volkswagen,ID.4 S,2024,206.27159999999998,6.0,Sport utility vehicle: Small
Volkswagen,ID.4 Pro,2024,290.7684,8.0,Sport utility vehicle: Small
Volkswagen,ID.4 Pro S,2024,290.7684,8.0,Sport utility vehicle: Small
Volkswagen,ID.4 AWD Pro,2024,262.80989999999997,8.0,Sport utility vehicle: Small
Volkswagen,ID.4 AWD Pro S,2024,262.80989999999997,8.0,Sport utility vehicle: Small
Volvo,C40 Recharge,2024,296.9814,8.0,Sport utility vehicle: Small
Volvo,C40 Recharge Twin,2024,257.21819999999997,8.0,Sport utility vehicle: Small
Volvo,XC40 Recharge,2024,293.2536,8.0,Sport utility vehicle: Small
Volvo,XC40 Recharge Twin,2024,254.11169999999998,8.0,Sport utility vehicle: Small
Audi,Q4 45 e-tron,2025,287.6619,12.0,Sport utility vehicle: Standard
Audi,Q4 55 e-tron quattro,2025,257.21819999999997,12.0,Sport utility vehicle: Standard
Audi,Q4 Sportback 55 e-tron quattro,2025,257.21819999999997,12.0,Sport utility vehicle: Standard
Audi,"Q6 60 e-tron quattro (19"" Wheels)",2025,306.9222,14.0,Sport utility vehicle: Standard
Audi,"Q6 60 e-tron quattro (20"" Wheels)",2025,295.1175,14.0,Sport utility vehicle: Standard
Audi,"Q6 Sportback 60 e-tron quattro (19"" Wheels)",2025,318.7269,14.0,Sport utility vehicle: Standard
Audi,"Q6 Sportback 60 e-tron quattro (20"" Wheels)",2025,305.0583,14.0,Sport utility vehicle: Standard
Audi,"Q8 e-tron (20"" Wheels)",2025,272.1294,16.0,Sport utility vehicle: Standard
Audi,"Q8 e-tron (21"" Wheels)",2025,246.65609999999998,16.0,Sport utility vehicle: Standard
Audi,"Q8 Sportback e-tron (20"" Wheels)",2025,272.1294,16.0,Sport utility vehicle: Standard
Audi,"Q8 Sportback e-tron (21"" Wheels)",2025,246.65609999999998,16.0,Sport utility vehicle: Standard
Audi,RS e-tron GT quattro performance,2025,277.09979999999996,15.5,Subcompact
Audi,"S e-tron GT (20"" Wheels)",2025,300.0879,15.5,Subcompact
Audi,"S e-tron GT (21"" Wheels)",2025,293.87489999999997,15.5,Subcompact
Audi,SQ6 e-tron,2025,275.23589999999996,14.0,Sport utility vehicle: Standard
Audi,"SQ8 e-tron (20"" Wheels)",2025,241.06439999999998,16.0,Sport utility vehicle: Standard
Audi,"SQ8 e-tron (21"" or 22"" Wheels)",2025,206.27159999999998,16.0,Sport utility vehicle: Standard
Audi,"SQ8 Sportback e-tron (20"" Wheels)",2025,241.06439999999998,16.0,Sport utility vehicle: Standard
Audi,"SQ8 Sportback e-tron (21"" or 22"" Wheels)",2025,206.27159999999998,16.0,Sport utility vehicle: Standard
BMW,"i4 eDrive35 Gran Coupe (18"" Wheels)",2025,265.9164,8.0,Compact
BMW,"i4 eDrive35 Gran Coupe (19"" Wheels)",2025,244.1709,8.0,Compact
BMW,"i4 eDrive40 Gran Coupe (18"" Wheels)",2025,318.1056,10.0,Compact
BMW,"i4 eDrive40 Gran Coupe (19"" Wheels)",2025,295.1175,10.0,Compact
BMW,"i4 xDrive40 Gran Coupe (18"" Wheels)",2025,287.0406,10.0,Compact
BMW,"i4 xDrive40 Gran Coupe (19"" Wheels)",2025,267.7803,10.0,Compact
BMW,"i4 M50 xDrive Gran Coupe (19"" Wheels)",2025,267.159,10.0,Compact
BMW,"i4 M50 xDrive Gran Coupe (20"" Wheels)",2025,226.7745,10.0,Compact
BMW,"i5 xDrive40 Sedan (19"" Wheels)",2025,265.9164,10.0,Compact
BMW,"i5 xDrive40 Sedan (20"" Wheels)",2025,262.1886,10.0,Compact
BMW,"i5 xDrive40 Sedan (21"" Wheels)",2025,247.8987,10.0,Compact
BMW,"i5 M60 xDrive Sedan (19"" Wheels)",2025,252.86909999999997,10.0,Compact
BMW,"i5 M60 xDrive Sedan (20"" Wheels)",2025,249.7626,10.0,Compact
BMW,"i5 M60 xDrive Sedan (21"" Wheels)",2025,239.20049999999998,10.0,Compact
BMW,"i7 xDrive60 Sedan (19"" Wheels)",2025,310.65,12.0,Full-size
BMW,"i7 xDrive60 Sedan (20"" Wheels)",2025,295.73879999999997,12.0,Full-size
BMW,"i7 xDrive60 Sedan (21"" Wheels)",2025,308.16479999999996,12.0,Full-size
BMW,"i7 M70 xDrive Sedan (20"" Wheels)",2025,267.7803,12.0,Full-size
BMW,"i7 M70 xDrive Sedan (21"" Wheels)",2025,285.1767,12.0,Full-size
BMW,"iX xDrive40 (20"" Wheels)",2025,216.8337,9.0,Sport utility vehicle: Standard
BMW,"iX xDrive40 (21"" Wheels)",2025,211.242,9.0,Sport utility vehicle: Standard
BMW,"iX xDrive40 (22"" Wheels)",2025,218.6976,9.0,Sport utility vehicle: Standard
BMW,"iX xDrive50 (20"" Wheels)",2025,308.7861,13.0,Sport utility vehicle: Standard
BMW,"iX xDrive50 (21"" Wheels)",2025,303.1944,13.0,Sport utility vehicle: Standard
BMW,"iX xDrive50 (22"" Wheels)",2025,301.9518,13.0,Sport utility vehicle: Standard
BMW,"iX M60 (21"" Wheels)",2025,283.9341,13.0,Sport utility vehicle: Standard
BMW,"iX M60 (22"" Wheels)",2025,285.1767,13.0,Sport utility vehicle: Standard
Cadillac,LYRIQ (11.5 kW Charger),2025,326.1825,11.2,Sport utility vehicle: Small
Cadillac,LYRIQ (19.2 kW Charger),2025,326.1825,7.0,Sport utility vehicle: Small
Cadillac,LYRIQ AWD (11.5 kW Charger),2025,318.7269,11.2,Sport utility vehicle: Small
Cadillac,LYRIQ AWD (19.2 kW Charger),2025,303.1944,7.0,Sport utility vehicle: Small
Cadillac,OPTIQ (11.5 kW Charger),2025,301.9518,9.5,Sport utility vehicle: Standard
Cadillac,OPTIQ (19.2 kW Charger),2025,301.9518,5.9,Sport utility vehicle: Standard
Chevrolet,Blazer EV,2025,311.89259999999996,9.5,Sport utility vehicle: Small
Chevrolet,"Blazer EV (22"" Wheels)",2025,282.69149999999996,9.5,Sport utility vehicle: Small
Chevrolet,Blazer EV RWD,2025,334.25939999999997,11.2,Sport utility vehicle: Small
Chevrolet,Blazer EV LT/RS AWD,2025,282.69149999999996,9.5,Sport utility vehicle: Small
Chevrolet,Equinox EV,2025,318.7269,9.5,Sport utility vehicle: Small
Chevrolet,Equinox EV AWD (11.5 kW Charger),2025,306.9222,9.5,Sport utility vehicle: Small
Chevrolet,Equinox EV AWD (19.2 kW Charger),2025,287.6619,5.9,Sport utility vehicle: Small
Chevrolet,Silverado EV LT Ext Range (11.5 kW Charger),2025,408.1941,18.6,Pickup truck: Standard
Chevrolet,Silverado EV LT/RST Ext Range (19.2 kW Charger),2025,390.1764,11.5,Pickup truck: Standard
Chevrolet,Silverado EV WT Std Range,2025,282.0702,13.3,Pickup truck: Standard
Chevrolet,Silverado EV WT Ext Range (11.5 kW Charger),2025,421.86269999999996,18.6,Pickup truck: Standard
Chevrolet,Silverado EV WT Ext Range (19.2 kW Charger),2025,421.86269999999996,11.5,Pickup truck: Standard
Chevrolet,Silverado EV WT Max Range (19.2 kW Charger),2025,492.0696,13.3,Pickup truck: Standard
Dodge,"Charger Daytona R/T AWD 2Dr (18"" Nexen Tire)",2025,273.9933,10.0,Full-size
Dodge,"Charger Daytona R/T AWD 2Dr (20"" Nexen Tire)",2025,308.16479999999996,10.0,Full-size
Dodge,"Charger Daytona R/T AWD 2Dr (20"" Goodyear Tire)",2025,267.7803,10.0,Full-size
Dodge,Charger Daytona Scat Pack Trk Pack AWD 2Dr AS Tire,2025,241.06439999999998,10.0,Full-size
Dodge,Charger Daytona Scat Pack Trk Pack AWD 2Dr 3S Tire,2025,216.21239999999997,10.0,Full-size
FIAT,500e,2025,141.0351,6.2,Minicompact
Ford,F-150 Lightning Standard Range,2025,239.8218,11.9,Pickup truck: Standard
Ford,F-150 Lightning Extended Range,2025,319.9695,14.6,Pickup truck: Standard
Ford,F-150 Lightning Platinum,2025,300.0879,14.6,Pickup truck: Standard
Ford,F-150 Lightning Pro,2025,319.9695,10.1,Pickup truck: Standard
Ford,Mustang Mach-E Standard Range,2025,257.8395,7.8,Sport utility vehicle: Small
Ford,Mustang Mach-E Standard Range AWD,2025,236.094,7.7,Sport utility vehicle: Small
Ford,Mustang Mach-E Extended Range,2025,319.9695,9.6,Sport utility vehicle: Small
Ford,Mustang Mach-E Extended Range AWD,2025,300.0879,10.2,Sport utility vehicle: Small
Ford,Mustang Mach-E GT,2025,277.09979999999996,9.9,Sport utility vehicle: Small
Ford,Mustang Mach-E Rally,2025,264.67379999999997,10.2,Sport utility vehicle: Small
Genesis,Electrified G80,2025,282.0702,9.0,Full-size
Genesis,GV60 Advanced AWD,2025,247.8987,7.2,Sport utility vehicle: Small
Genesis,GV60 Performance AWD,2025,234.85139999999998,7.2,Sport utility vehicle: Small
Genesis,Electrified GV70,2025,236.094,7.9,Sport utility vehicle: Small
GMC,HUMMER EV2X Pickup,2025,318.1056,11.2,Pickup truck: Standard
GMC,HUMMER EV2X Pickup Mud Terrain Tire,2025,282.0702,11.2,Pickup truck: Standard
GMC,HUMMER EV3X Pickup (20M Battery),2025,311.89259999999996,11.2,Pickup truck: Standard
GMC,HUMMER EV3X Pickup Mud Terrain Tire (20M Battery),2025,288.9045,11.2,Pickup truck: Standard
GMC,HUMMER EV2X SUV,2025,314.9991,11.2,Sport utility vehicle: Standard
GMC,HUMMER EV2X SUV Mud Terrain Tire,2025,282.0702,11.2,Sport utility vehicle: Standard
GMC,HUMMER EV3X SUV,2025,311.89259999999996,11.2,Sport utility vehicle: Standard
GMC,HUMMER EV3X SUV Mud Terrain Tire,2025,288.9045,11.2,Sport utility vehicle: Standard
GMC,Sierra EV Extended Range,2025,390.1764,11.5,Pickup truck: Standard
Hyundai,IONIQ 5 Standard Range,2025,231.74489999999997,5.8,Sport utility vehicle: Small
Hyundai,IONIQ 5 Long Range,2025,313.1352,8.2,Sport utility vehicle: Small
Hyundai,"IONIQ 5 Long Range AWD (19"" Wheels)",2025,287.6619,8.9,Sport utility vehicle: Small
Hyundai,"IONIQ 5 Long Range AWD (20"" Wheels)",2025,264.0525,8.4,Sport utility vehicle: Small
Hyundai,IONIQ 5 Long Range AWD XRT,2025,259.08209999999997,8.2,Sport utility vehicle: Small
Hyundai,IONIQ 5 N,2025,221.1828,8.7,Sport utility vehicle: Small
Hyundai,IONIQ 6 Long Range (18'' Wheels),2025,341.715,7.5,Mid-size
Hyundai,IONIQ 6 Long Range (20'' Wheels),2025,290.7684,7.5,Mid-size
Hyundai,IONIQ 6 Long Range AWD (18'' Wheels),2025,316.2417,7.5,Mid-size
Hyundai,IONIQ 6 Long Range AWD (20'' Wheels),2025,270.2655,7.5,Mid-size
Hyundai,"Kona Electric (17"" Wheels)",2025,260.94599999999997,6.7,Sport utility vehicle: Small
Hyundai,"Kona Electric (19"" Wheels)",2025,229.881,6.9,Sport utility vehicle: Small
Kia,EV9 Light,2025,229.881,11.4,Sport utility vehicle: Standard
Kia,EV9 Wind,2025,303.8157,15.2,Sport utility vehicle: Standard
Kia,EV9 Land AWD,2025,280.2063,14.5,Sport utility vehicle: Standard
Kia,EV9 Land AWD GT-Line,2025,270.2655,15.2,Sport utility vehicle: Standard
Kia,Niro EV,2025,252.86909999999997,7.5,Sport utility vehicle: Small
Lexus,"RZ 450e AWD (18"" Wheels)",2025,219.94019999999998,10.0,Sport utility vehicle: Small
Lexus,"RZ 450e AWD (20"" Wheels)",2025,195.7095,10.0,Sport utility vehicle: Small
Lucid,"Air Pure (19"" Wheels)",2025,419.99879999999996,10.0,Full-size
Lucid,"Air Pure (20"" Wheels)",2025,372.15869999999995,10.0,Full-size
Lucid,"Air Touring AWD (19"" Wheels)",2025,405.70889999999997,10.0,Full-size
Lucid,"Air Touring AWD (20"" Wheels)",2025,377.1291,10.0,Full-size
Lucid,"Air Touring AWD (21"" Wheels)",2025,360.9753,10.0,Full-size
Lucid,"Air Grand Touring XR AWD (19"" Wheels)",2025,511.9512,13.0,Full-size
Lucid,"Air Grand Touring XR AWD (20"" Wheels) ",2025,479.6436,13.0,Full-size
Lucid,"Air Grand Touring XR AWD (21"" Wheels) ",2025,446.0934,13.0,Full-size
Lucid,Air Sapphire AWD,2025,426.8331,13.0,Full-size
Mercedes-Benz,AMG EQE 4MATIC+ Sedan,2025,219.94019999999998,10.75,Mid-size
Mercedes-Benz,AMG EQE 4MATIC+ SUV,2025,229.881,10.75,Sport utility vehicle: Standard
Mercedes-Benz,AMG EQS 4MATIC+ Sedan,2025,314.9991,14.0,Full-size
Mercedes-Benz,EQB 250+,2025,251.00519999999997,8.25,Sport utility vehicle: Small
Mercedes-Benz,EQB 300 4MATIC,2025,205.029,6.75,Sport utility vehicle: Small
Mercedes-Benz,EQE 350 4MATIC Sedan,2025,267.159,9.5,Mid-size
Mercedes-Benz,EQE 350 4MATIC SUV,2025,252.86909999999997,9.5,Sport utility vehicle: Standard
Mercedes-Benz,EQE 500 4MATIC Sedan,2025,265.9164,9.5,Mid-size
Mercedes-Benz,EQE 500 4MATIC SUV,2025,264.0525,10.25,Sport utility vehicle: Standard
Mercedes-Benz,EQS 450 4MATIC Sedan,2025,367.18829999999997,14.0,Full-size
Mercedes-Benz,EQS 450 4MATIC SUV,2025,311.89259999999996,14.0,Sport utility vehicle: Standard
Mercedes-Benz,EQS 580 4MATIC Sedan,2025,370.9161,14.0,Full-size
Mercedes-Benz,EQS 580 4MATIC SUV,2025,316.863,14.0,Sport utility vehicle: Standard
Mercedes-Benz,Maybach EQS 680 4MATIC SUV,2025,301.9518,12.75,Sport utility vehicle: Standard
Mercedes-Benz,G 580 with EQ Technology,2025,239.20049999999998,13.6,Sport utility vehicle: Standard
MINI,"Countryman SE ALL4 (18"" Wheels)",2025,211.86329999999998,8.0,Sport utility vehicle: Small
MINI,"Countryman SE ALL4 (19"" Wheels)",2025,203.7864,8.0,Sport utility vehicle: Small
Nissan,ARIYA Engage,2025,216.21239999999997,10.0,Station wagon: Small
Nissan,ARIYA Evolve+,2025,288.9045,13.0,Station wagon: Small
Nissan,ARIYA Evolve e-4ORCE,2025,205.029,10.0,Station wagon: Small
Nissan,ARIYA Evolve+ e-4ORCE,2025,272.1294,13.0,Station wagon: Small
Nissan,"ARIYA Platinum+ e-4ORCE (19"" Wheels)",2025,267.159,14.0,Station wagon: Small
Nissan,"ARIYA Platinum+ e-4ORCE (20"" Wheels)",2025,257.21819999999997,14.0,Station wagon: Small
Nissan,LEAF SV,2025,149.112,8.0,Mid-size
Nissan,LEAF SV PLUS,2025,211.86329999999998,11.0,Mid-size
Polestar,"2 Single Motor (19"" Wheels)",2025,313.75649999999996,8.0,Mid-size
Polestar,"2 Single Motor (20"" Wheels)",2025,300.0879,8.0,Mid-size
Polestar,"2 Dual Motor (19"" Wheels)",2025,277.7211,8.0,Mid-size
Polestar,"2 Dual Motor (20"" Wheels)",2025,267.7803,8.0,Mid-size
Polestar,2 Dual Motor Performance Pack,2025,254.11169999999998,8.0,Mid-size
Polestar,"3 Long Range Single Motor (20"" Wheels)",2025,341.715,10.0,Sport utility vehicle: Standard
Polestar,"3 Long Range Single Motor (21"" Wheels)",2025,349.7919,10.0,Sport utility vehicle: Standard
Polestar,"3 Long Range Single Motor (22"" Wheels)",2025,333.0168,10.0,Sport utility vehicle: Standard
Polestar,"3 Long Range Dual Motor (20"" Wheels)",2025,310.02869999999996,10.0,Sport utility vehicle: Standard
Polestar,"3 Long Range Dual Motor (21"" Wheels)",2025,314.9991,10.0,Sport utility vehicle: Standard
Polestar,"3 Long Range Dual Motor (22"" Wheels)",2025,287.0406,10.0,Sport utility vehicle: Standard
Polestar,3 Long Range Dual Motor Performance Pack,2025,278.96369999999996,10.0,Sport utility vehicle: Standard
Polestar,4 Long Range Single Motor,2025,300.0879,11.0,Sport utility vehicle: Standard
Polestar,4 Long Range Dual Motor,2025,272.1294,11.0,Sport utility vehicle: Standard
Rivian,"R1S Dual Standard (20"" Wheels)",2025,257.8395,9.5,Sport utility vehicle: Standard
Rivian,"R1S Dual Standard (22"" Wheels)",2025,270.2655,9.5,Sport utility vehicle: Standard
Rivian,"R1S Dual Large (20"" Wheels)",2025,300.0879,12.0,Sport utility vehicle: Standard
Rivian,"R1S Dual Large (22"" Wheels)",2025,328.66769999999997,12.0,Sport utility vehicle: Standard
Rivian,"R1S All-Terrain Dual Large (20"" Wheels)",2025,288.9045,12.0,Sport utility vehicle: Standard
Rivian,"R1S AT Performance Dual Large (20"" Wheels)",2025,288.9045,12.0,Sport utility vehicle: Standard
Rivian,"R1S Performance Dual Large (20"" Wheels)",2025,300.0879,12.0,Sport utility vehicle: Standard
Rivian,"R1S Performance Dual Large (22"" Wheels)",2025,328.66769999999997,12.0,Sport utility vehicle: Standard
Rivian,"R1S Dual Large Plus (20"" Wheels)",2025,316.863,12.0,Sport utility vehicle: Standard
Rivian,"R1S Dual Large Plus (22"" Wheels)",2025,336.1233,12.0,Sport utility vehicle: Standard
Rivian,"R1S All-Terrain Dual Large Plus (20"" Wheels)",2025,292.01099999999997,12.0,Sport utility vehicle: Standard
Rivian,"R1S AT Performance Dual Large Plus (20"" Wheels)",2025,292.01099999999997,12.0,Sport utility vehicle: Standard
Rivian,"R1S Performance Dual Large Plus (20"" Wheels)",2025,316.863,12.0,Sport utility vehicle: Standard
Rivian,"R1S Performance Dual Large Plus (22"" Wheels)",2025,336.1233,12.0,Sport utility vehicle: Standard
Rivian,"R1S Dual Max (20"" Wheels)",2025,380.2356,15.0,Sport utility vehicle: Standard
Rivian,"R1S Dual Max (22"" Wheels)",2025,410.058,15.0,Sport utility vehicle: Standard
Rivian,"R1S All-Terrain Dual Max (20"" Wheels)",2025,369.6735,15.0,Sport utility vehicle: Standard
Rivian,"R1S All-Terrain Performance Dual Max (20"" Wheels)",2025,369.6735,15.0,Sport utility vehicle: Standard
Rivian,"R1S Performance Dual Max (20"" Wheels)",2025,380.2356,15.0,Sport utility vehicle: Standard
Rivian,"R1S Performance Dual Max (22"" Wheels)",2025,410.058,15.0,Sport utility vehicle: Standard
Rivian,"R1S Tri Max (22"" Wheels)",2025,370.9161,15.0,Sport utility vehicle: Standard
Rivian,"R1S All-Terrain Tri Max (20"" Wheels)",2025,328.66769999999997,15.0,Sport utility vehicle: Standard
Rivian,"R1T Dual Standard (20"" Wheels)",2025,257.8395,9.5,Pickup truck: Standard
Rivian,"R1T Dual Standard (22"" Wheels)",2025,270.2655,9.5,Pickup truck: Standard
Rivian,"R1T Dual Large (20"" Wheels)",2025,300.0879,12.0,Pickup truck: Standard
Rivian,"R1T Dual Large (22"" Wheels)",2025,328.66769999999997,12.0,Pickup truck: Standard
Rivian,"R1T All-Terrain Dual Large (20"" Wheels)",2025,288.9045,12.0,Pickup truck: Standard
Rivian,"R1T AT Performance Dual Large (20"" Wheels)",2025,288.9045,12.0,Pickup truck: Standard
Rivian,"R1T Performance Dual Large (20"" Wheels)",2025,300.0879,12.0,Pickup truck: Standard
Rivian,"R1T Performance Dual Large (22"" Wheels)",2025,328.66769999999997,12.0,Pickup truck: Standard
Rivian,"R1T Dual Large Plus (20"" Wheels)",2025,316.863,12.0,Pickup truck: Standard
Rivian,"R1T Dual Large Plus (22"" Wheels)",2025,336.1233,12.0,Pickup truck: Standard
Rivian,"R1T All-Terrain Dual Large Plus (20"" Wheels)",2025,292.01099999999997,12.0,Pickup truck: Standard
Rivian,"R1T AT Performance Dual Large Plus (20"" Wheels)",2025,292.01099999999997,12.0,Pickup truck: Standard
Rivian,"R1T Performance Dual Large Plus (20"" Wheels)",2025,316.863,12.0,Pickup truck: Standard
Rivian,"R1T Performance Dual Large Plus (22"" Wheels)",2025,336.1233,12.0,Pickup truck: Standard
Rivian,"R1T Dual Max (20"" Wheels)",2025,380.2356,15.0,Pickup truck: Standard
Rivian,"R1T Dual Max (22"" Wheels)",2025,419.99879999999996,15.0,Pickup truck: Standard
Rivian,"R1T All-Terrain Dual Max (20"" Wheels)",2025,369.6735,15.0,Pickup truck: Standard
Rivian,"R1T All-Terrain Performance Dual Max (20"" Wheels)",2025,369.6735,15.0,Pickup truck: Standard
Rivian,"R1T Performance Dual Max (20"" Wheels)",2025,380.2356,15.0,Pickup truck: Standard
Rivian,"R1T Performance Dual Max (22"" Wheels)",2025,419.99879999999996,15.0,Pickup truck: Standard
Rivian,"R1T Tri Max (22"" Wheels)",2025,370.9161,15.0,Pickup truck: Standard
Rivian,"R1T All-Terrain Tri Max (20"" Wheels)",2025,328.66769999999997,15.0,Pickup truck: Standard
Rolls-Royce,"Spectre (22"" Wheels)",2025,277.09979999999996,12.0,Compact
Rolls-Royce,"Spectre (23"" Wheels)",2025,252.86909999999997,12.0,Compact
Rolls-Royce,"Black Badge Spectre (22"" Wheels)",2025,265.9164,12.0,Compact
Rolls-Royce,"Black Badge Spectre (23"" Wheels)",2025,251.00519999999997,12.0,Compact
Tesla,Model 3 Long Range-I,2025,362.8392,12.0,Mid-size
Tesla,Model 3 Long Range AWD-I,2025,341.715,12.0,Mid-size
Tesla,Model 3 Performance-I,2025,296.9814,12.0,Mid-size
Tesla,"Model S Plaid (19"" Wheels)",2025,347.928,14.0,Full-size
Tesla,"Model S Plaid (21"" Wheels)",2025,311.89259999999996,14.0,Full-size
Tesla,Model X,2025,328.66769999999997,14.0,Sport utility vehicle: Standard
Tesla,"Model X Plaid (20"" Wheels)",2025,313.75649999999996,14.0,Sport utility vehicle: Standard
Tesla,"Model X Plaid (22"" Wheels)",2025,293.87489999999997,14.0,Sport utility vehicle: Standard
Tesla,Model Y Long Range-I,2025,326.1825,12.0,Sport utility vehicle: Small
Tesla,Model Y Long Range AWD-I ,2025,311.2713,12.0,Sport utility vehicle: Small
Tesla,Model Y Performance-I,2025,277.09979999999996,12.0,Sport utility vehicle: Small
Toyota,bZ4X,2025,252.24779999999998,11.0,Sport utility vehicle: Small
Toyota,"bZ4X AWD (18"" Wheels)",2025,228.0171,11.0,Sport utility vehicle: Small
Toyota,"bZ4X AWD (20"" Wheels)",2025,221.80409999999998,11.0,Sport utility vehicle: Small
VinFast,VF7 PLUS,2025,208.7568,8.5,Sport utility vehicle: Standard
VinFast,VF8 ECO,2025,255.9756,12.0,Sport utility vehicle: Standard
VinFast,VF8 PLUS,2025,231.74489999999997,12.0,Sport utility vehicle: Standard
VinFast,VF8 PLUS Performance,2025,234.85139999999998,12.0,Sport utility vehicle: Standard
VinFast,VF9 ECO,2025,321.8334,15.0,Sport utility vehicle: Standard
VinFast,VF9 PLUS,2025,287.0406,15.0,Sport utility vehicle: Standard
Volkswagen,ID.4,2025,206.27159999999998,6.0,Sport utility vehicle: Small
Volkswagen,ID.4 S,2025,206.27159999999998,6.0,Sport utility vehicle: Small
Volkswagen,ID.4 Pro,2025,290.7684,8.0,Sport utility vehicle: Small
Volkswagen,ID.4 Pro S,2025,290.7684,8.0,Sport utility vehicle: Small
Volkswagen,ID.4 AWD Pro,2025,262.80989999999997,8.0,Sport utility vehicle: Small
Volkswagen,ID.4 AWD Pro S,2025,262.80989999999997,8.0,Sport utility vehicle: Small
Volkswagen,ID.Buzz Pro,2025,234.2301,9.0,Minivan
Volkswagen,ID.Buzz Pro 4MOTION,2025,231.12359999999998,9.0,Minivan
Volvo,EC40,2025,298.224,8.0,Sport utility vehicle: Small
Volvo,EC40 Twin,2025,267.7803,8.0,Sport utility vehicle: Small
Volvo,"EX30 Single Motor Extended Range (18"" Wheels)",2025,257.21819999999997,8.0,Sport utility vehicle: Small
Volvo,"EX30 Single Motor Ext Range (19"" and 20"" Wheels)",2025,260.94599999999997,8.0,Sport utility vehicle: Small
Volvo,EX30 Twin Performance,2025,249.7626,8.0,Sport utility vehicle: Small
Volvo,EX40,2025,295.73879999999997,8.0,Sport utility vehicle: Small
Volvo,EX40 Twin,2025,259.7034,8.0,Sport utility vehicle: Small
Volvo,"EX90 Twin Motor (20"" and 22"" Wheels)",2025,300.0879,10.0,Sport utility vehicle: Standard
Volvo,"EX90 Twin Motor (21"" Wheels)",2025,310.02869999999996,10.0,Sport utility vehicle: Standard
Volvo,"EX90 Twin Motor Performance (20"" and 22"" Wheels)",2025,300.0879,10.0,Sport utility vehicle: Standard
Volvo,"EX90 Twin Motor Performance (21"" Wheels)",2025,310.02869999999996,10.0,Sport utility vehicle: Standard
